step,avg_interval_loss,train_ppl,lr,grad_norm,interval_sec,steps_per_sec,sec_per_step,examples_seen,approx_epochs,batch_input_len,batch_label_len,cuda_mem_alloc_gb,cuda_mem_peak_gb,text_eval_sec,text_samples,text_batches,bleu,chrf,comet,bleu_en_to_ar,bleu_ar_to_en,chrf_en_to_ar,chrf_ar_to_en
15440,2.768216072395444,15.930190340319783,0.00017575293767056258,2.818171739578247,15.648113250732422,2.5562187184533425,0.39120283126831057,1976320,1.3265210235647569,24,24,0.8435335159301758,2.753751754760742,3.5919835567474365,64,4,1.535009629192291,20.969738742204193,,1.156344777083698,1.9223940038305332,25.832909113483005,17.559727800547225
15480,2.7842873964458703,16.18827794115532,0.00017521634665354093,2.902156114578247,15.57622742652893,2.5680159196875416,0.38940568566322326,1981440,1.3299576065273597,23,21,0.8377809524536133,2.753751754760742,3.549186944961548,64,4,1.5500647118560913,18.933357823512356,,1.2405262564785304,1.9006495997998907,26.166799650682655,15.389182971176885
15520,2.7852665461599826,16.204136451534318,0.00017467959325284806,2.902679443359375,16.586853981018066,2.4115483289221604,0.41467134952545165,1986560,1.3333941894899628,22,19,0.8339352607727051,2.753751754760742,5.500993490219116,64,4,1.0570773720344788,18.740955120651797,,0.8337099679754385,1.289375990819922,23.238982017845412,16.072747773777895
15560,2.801599968969822,16.470978755211966,0.00017414268599990826,3.047832727432251,15.56427001953125,2.5699888237485538,0.3891067504882813,1991680,1.3368307724525657,20,17,0.8300585746765137,2.753751754760742,3.554809093475342,64,4,1.8375827544815442,23.823830880870105,,1.1232465422440048,2.2969923152670924,25.128199863312645,23.261641795961246
15600,2.821035797894001,16.79423710159309,0.00017360563342859117,2.8596928119659424,15.691178798675537,2.5492029957224327,0.3922794699668884,1996800,1.3402673554151687,19,15,0.8262128829956055,2.753751754760742,3.5171332359313965,64,4,1.8225502413808345,19.05014873754212,,1.526971717873284,2.0571123017683366,26.15163328337292,15.920184546485402
15640,2.78838121406734,16.254685636402826,0.0001730684440750762,2.874467611312866,51.18338131904602,0.7815036632821182,1.2795845329761506,2001920,1.3437039383777718,24,24,0.8435335159301758,2.753751754760742,4.189993381500244,64,4,1.5581459722216653,22.90030698202863,,0.7958724262554671,2.2458292079190034,25.72621478499691,21.034180561020175
15680,2.80867283269763,16.58788870009365,0.00017253112647771694,3.2225167751312256,15.637174844741821,2.558006826498487,0.39092937111854553,2007040,1.3471405213403747,25,23,0.8416576385498047,2.753751754760742,3.5069010257720947,64,4,1.7202755881295742,19.558119621554045,,1.1490716260065539,2.209867334756124,22.469607942553534,18.018773770631313
15720,2.797576158866286,16.40483582701658,0.00017199368917690522,2.915015459060669,15.593211889266968,2.5652187813552754,0.38983029723167417,2012160,1.3505771043029777,25,22,0.8397502899169922,2.753751754760742,3.4930977821350098,64,4,1.3373169272956633,20.966942213860683,,1.0370847321528045,1.6461094839048924,23.88799386971934,19.245500850073423
15760,2.8129995968192816,16.6598160759578,0.00017145614071493556,3.0660367012023926,15.59766674041748,2.5644861289637593,0.389941668510437,2017280,1.3540136872655808,21,21,0.8377199172973633,2.753751754760742,3.501692056655884,64,4,1.2244118504176125,16.318838535684108,,0.939522862556252,1.4619069586370645,22.079600803306572,14.228952377160494
15800,2.7717149831354617,15.986026279912709,0.0001709184896358693,3.124983549118042,15.766510963439941,2.537022940126304,0.3941627740859985,2022400,1.3574502702281837,24,20,0.8359036445617676,2.753751754760742,3.5965182781219482,64,4,1.6950095099028828,21.4072343828016,,1.112427872322838,2.1456026139202824,25.935532848415892,19.650151862505204
15840,2.8380838111042976,17.082999899882978,0.0001703807444853989,3.032437324523926,15.628573417663574,2.559414665115345,0.3907143354415894,2027520,1.3608868531907867,21,23,0.8415346145629883,2.753751754760742,3.6435301303863525,64,4,1.0134647785948308,18.066023345583716,,0.23494286886061336,1.6079842268821394,20.47158986193485,16.827740113892204
15880,2.7475700587034226,15.60466735145906,0.000169842913810712,2.9157121181488037,15.57771611213684,2.5677705070536865,0.38944290280342103,2032640,1.3643234361533898,20,26,0.8472256660461426,2.753751754760742,3.623626708984375,64,4,1.4042050523153593,21.31104368106833,,0.873808493599699,1.8045066916955534,23.021894778227985,20.23757259594151
15920,2.7822244737297295,16.15491719700475,0.00016930500616035548,3.0310959815979004,16.131998538970947,2.4795439885126336,0.40329996347427366,2037760,1.3677600191159927,16,16,0.8280277252197266,2.753751754760742,3.6980955600738525,64,4,1.2208957547262431,20.763473334049753,,0.8395479615578832,1.4860150110142216,24.670489989705633,19.0947603729666
15960,2.7620231859385966,15.831841326765215,0.00016876703008409993,2.8509397506713867,16.09708261489868,2.4849223276631465,0.40242706537246703,2042880,1.3711966020785957,21,20,0.8358120918273926,2.753751754760742,3.646860361099243,64,4,0.8488544753062569,17.760920085952478,,0.5174252014642704,1.2266956619589697,19.558523241719193,16.656302259159652
16000,2.7735273841768504,16.015025641888926,0.0001682289941328034,2.795762538909912,16.045274257659912,2.4929458579309887,0.40113185644149785,2048000,1.3746331850411988,20,21,0.8376884460449219,2.753751754760742,3.670971155166626,64,4,1.4858798746744193,20.78406087963781,,0.8473773001304046,2.243825466526528,22.146024568904483,19.923900329415652
16040,2.8047243040055037,16.52252008547422,0.0001676909068582756,2.862948179244995,55.34162473678589,0.7227832610669953,1.3835406184196473,2053120,1.3780697680038017,16,19,0.8337502479553223,2.753751754760742,4.013401031494141,64,4,1.2422717309617943,19.195240474351515,,1.0216747230643062,1.658239565088708,22.653369847738507,15.345811339198825
16080,2.818061138316989,16.74435419247971,0.00016715277681314216,2.8221259117126465,15.621033191680908,2.560650086916292,0.3905258297920227,2058240,1.3815063509664047,23,25,0.8454108238220215,2.753751754760742,3.5862536430358887,64,4,1.3398355452773185,20.17792168099874,,0.889964185552342,1.8188209560435815,21.01696811892625,19.507000273454413
16120,2.745218626782298,15.568017145649526,0.00016661461255070828,2.8455569744110107,15.526097059249878,2.576307480711611,0.3881524264812469,2063360,1.3849429339290078,40,40,0.8745450973510742,2.753751754760742,4.408553600311279,64,4,1.502717185081376,21.433285316887346,,1.1887509112741272,1.8197078825905184,27.39913425956111,17.185267743391126
16160,2.7765183921903374,16.062998419637136,0.00016607642262482327,3.216564416885376,16.09450674057007,2.485320031534138,0.4023626685142517,2068480,1.3883795168916107,24,20,0.8359036445617676,2.753751754760742,3.809281349182129,64,4,1.413404954322864,20.948796538687866,,0.6027262236265045,2.0872808916168153,25.609055140874204,18.37083237473968
16200,2.7774356979876758,16.077739861381414,0.00016553821558974412,3.0399045944213867,15.67255449295044,2.5522323127344757,0.391813862323761,2073600,1.3918160998542137,54,50,0.8940510749816895,2.753751754760742,3.5409438610076904,64,4,0.8870795041288332,18.670282808113985,,0.6367941648978878,1.4117678427190195,20.784034676367263,16.60708910147185
16240,2.7761466722935437,16.05702859314278,0.000165,2.9508752822875977,15.976033926010132,2.5037503165837127,0.3994008481502533,2078720,1.3952526828168168,42,46,0.886052131652832,2.753751754760742,3.5030202865600586,64,4,1.5757947536230963,21.11954303113733,,1.035759554798298,1.8909492023935006,25.338191580326868,19.395541574161662
16280,2.7585023526102304,15.776198064978548,0.00016446178441025585,3.004333972930908,15.640598773956299,2.5574468457438715,0.39101496934890745,2083840,1.3986892657794197,20,25,0.8453183174133301,2.753751754760742,3.595759868621826,64,4,1.4608456434458346,19.927709813257263,,1.1628634756324638,1.7337762226675926,27.221803982611664,16.055241211932895
16320,2.81498408280313,16.69291007388069,0.00016392357737517679,2.9861838817596436,15.808533191680908,2.530279028104241,0.39521332979202267,2088960,1.4021258487420227,73,67,0.9270625114440918,2.753751754760742,3.5602307319641113,64,4,1.4001898878071228,22.223881564510485,,1.0082733221491496,1.7929258734350888,25.234927505937925,19.679596869112807
16360,2.796289839968085,16.38374754270747,0.00016338538744929172,2.967353582382202,16.661697387695312,2.400715789589364,0.41654243469238283,2094080,1.4055624317046258,16,18,0.8318428993225098,2.753751754760742,3.600785732269287,64,4,1.44455794161869,19.175265844778597,,1.5385243696706514,1.3869599828406294,25.192245976097656,16.361555644458686
16400,2.7570298593491316,15.752984814513864,0.00016284722318685784,3.089104652404785,15.821540117263794,2.5281988797256023,0.39553850293159487,2099200,1.4089990146672287,21,23,0.8415346145629883,2.753751754760742,3.583862066268921,64,4,1.9430370893126154,24.42879252820362,,0.9061574304312956,3.04606008694418,26.699562830048574,23.009539102853267
16440,2.7789864756166933,16.102692203449863,0.00016230909314172436,2.9012694358825684,49.82717227935791,0.8027748348980853,1.2456793069839478,2104320,1.4124355976298317,20,19,0.8338732719421387,2.753751754760742,4.0825724601745605,64,4,1.6706176993088582,24.067410870512322,,0.48861116526184767,2.650805118232093,23.235085852130158,24.47525515024303
16480,2.766262836381793,15.899105286948412,0.00016177100586719663,3.023394823074341,15.629527807235718,2.5592583789691923,0.390738195180893,2109440,1.4158721805924346,27,24,0.8436260223388672,2.753751754760742,3.5615148544311523,64,4,1.7453486438329469,23.058637662078485,,1.7004999720325904,1.793967549962447,28.506867757079508,18.993764773892494
16520,2.7739360366016625,16.021571558362137,0.00016123296991590007,2.826207160949707,16.330053091049194,2.4494715220445147,0.4082513272762298,2114560,1.4193087635550377,24,21,0.8378114700317383,2.753751754760742,4.4991631507873535,64,4,0.9608639153082311,20.6072315430441,,0.5853350290619925,1.1371747016395466,25.721096985324344,18.340447883083904
16560,2.7389157500118015,15.470202432877468,0.00016069499383964447,2.8206260204315186,15.633726358413696,2.558571071475417,0.39084315896034244,2119680,1.4227453465176407,15,16,0.8279972076416016,2.753751754760742,3.5533230304718018,64,4,1.9272120364175387,22.408879070322836,,1.521478988929336,2.33672371584741,28.057220714386645,19.50412541921961
16600,2.8393057342618704,17.1038867715387,0.00016015708618928807,3.031259298324585,15.815629005432129,2.529143797332459,0.39539072513580326,2124800,1.4261819294802436,30,31,0.8570709228515625,2.753751754760742,3.5301952362060547,64,4,1.125379090350578,16.333471651742325,,0.6951466221052529,1.5703719006648995,18.652065988791797,14.724266211359172
16640,2.735546163842082,15.418161979352528,0.0001596192555146011,2.6625020503997803,15.63184905052185,2.5588783432286695,0.3907962262630462,2129920,1.4296185124428467,17,17,0.8301806449890137,2.753751754760742,3.5822255611419678,64,4,1.359901103849214,19.657911533119414,,0.9072730280396729,1.989743203114286,23.23720118421599,16.08071234736012
16680,2.75857978798449,15.777419748080241,0.0001590815103641307,2.9518537521362305,15.581620931625366,2.5671270130063086,0.38954052329063416,2135040,1.4330550954054497,15,16,0.8279972076416016,2.753751754760742,3.5106582641601562,64,4,1.1477993547148297,20.449126259092694,,0.8795497884851736,1.4814843787718155,22.56462774974369,18.704359083525933
16720,2.721918701380491,15.209476710614203,0.00015854385928506444,3.003296375274658,15.71805453300476,2.544844205496808,0.39295136332511904,2140160,1.4364916783680526,44,49,0.8918356895446777,2.753751754760742,3.6261274814605713,64,4,1.2415042759104895,21.119423213913617,,0.6944270810544535,1.78477725526956,22.76287283250064,20.109507180873536
16760,2.7759814649820327,16.05437607373188,0.0001580063108230948,2.8484649658203125,15.62834358215332,2.5594523047009106,0.39070858955383303,2145280,1.4399282613306557,15,12,0.8203673362731934,2.753751754760742,3.6272196769714355,64,4,1.613425830308429,21.86539569906852,,1.2018447802956822,1.9502686002423133,26.916402381768258,19.48905650164804
16800,2.756828721985221,15.749816619306447,0.00015746887352228306,2.941385269165039,15.6549072265625,2.5551093609887325,0.3913726806640625,2150400,1.4433648442932587,25,20,0.835935115814209,2.753751754760742,3.662771701812744,64,4,1.7694444108334633,22.867519125493136,,1.0949108668639351,2.248942026039265,25.395465643660444,21.7210290359041
16840,2.7405567809939386,15.495610356262562,0.00015693155592492376,2.728975296020508,50.08295464515686,0.7986749241015095,1.2520738661289215,2155520,1.4468014272558616,48,55,0.9034032821655273,2.753751754760742,3.547595262527466,64,4,1.2092297512547485,19.906943722617775,,0.908011185334,1.5512020524455146,23.31178822378124,17.838838911810136
16880,2.7684220910072326,15.933472594110297,0.00015639436657140888,2.8264238834381104,15.671253204345703,2.5524442415944013,0.3917813301086426,2160640,1.4502380102184647,15,16,0.8279972076416016,2.753751754760742,3.584465742111206,64,4,1.4014761182527373,19.33978369457528,,0.6555923390703335,2.070202068030023,22.18328932422891,17.711079346536142
16920,2.732882821559906,15.37715277165908,0.00015585731400009174,3.013747215270996,15.572693586349487,2.5685986678028963,0.38931733965873716,2165760,1.4536745931810677,27,23,0.8417186737060547,2.753751754760742,3.586547374725342,64,4,1.6238951525332566,22.546895568763915,,1.4208625990142498,1.9193478151534027,24.714652280305003,20.299669604023325
16960,2.7362484581768514,15.428993870305803,0.00015532040674715193,3.033048629760742,15.638395309448242,2.5578071923935326,0.3909598827362061,2170880,1.4571111761436706,16,15,0.8268985748291016,2.753751754760742,3.632126569747925,64,4,1.5733908835663757,19.60582997073022,,1.0113147112576368,1.8937510607742445,23.98299012865968,18.06948473711297
17000,2.727513761073351,15.294813149322394,0.00015478365334645905,3.251361608505249,15.661555767059326,2.5540246827924524,0.39153889417648313,2176000,1.4605477591062737,26,21,0.8378734588623047,2.753751754760742,3.7854912281036377,64,4,1.279469126822752,22.465800187506478,,0.7766364185554443,1.8063314215532598,21.75559192174994,22.898955388221438
17040,2.6891476701945067,14.71912502348231,0.00015424706232943744,2.816983461380005,16.70036029815674,2.395157905929425,0.41750900745391845,2181120,1.4639843420688767,15,14,0.8241825103759766,2.753751754760742,3.6376864910125732,64,4,1.3587025745448147,20.881280026346307,,0.9102047062121077,2.0970447800591434,22.63660908886111,19.309061194201323
17080,2.7810305636376143,16.135641187526787,0.00015371064222493024,2.736351728439331,15.669295072555542,2.5527632107751423,0.3917323768138885,2186240,1.4674209250314796,20,21,0.8376884460449219,2.753751754760742,3.5912246704101562,64,4,1.3245697851456493,22.53293380143641,,1.2395548166462875,1.39768937997059,28.165703303422298,19.215145940573912
17120,2.7505357682704927,15.65101495551,0.00015317440155906422,3.0341808795928955,15.809679746627808,2.530095526351947,0.3952419936656952,2191360,1.4708575079940827,21,18,0.8319973945617676,2.753751754760742,3.6350977420806885,64,4,1.3736354678619127,23.26643915711251,,1.03027700394789,1.726987816279273,25.954735174110628,21.462494319238836
17160,2.7688276510685683,15.939935884770545,0.000152638348855114,3.007690906524658,15.625784158706665,2.5598715298849215,0.3906446039676666,2196480,1.4742940909566857,23,19,0.8339657783508301,2.753751754760742,3.5114810466766357,64,4,1.1317831206674802,19.314041170125158,,0.6697289138537429,1.7627566461440471,20.754398449719165,18.24867731188212
17200,2.7757729426026345,16.051028726043814,0.0001521024926333666,3.2356317043304443,15.83948016166687,2.5253354019031513,0.39598700404167175,2201600,1.4777306739192886,17,20,0.8356890678405762,2.753751754760742,3.5735349655151367,64,4,1.1639672827773557,18.30502985189046,,0.5781368447358511,1.6638120893461663,20.27671082572487,17.43602236447389
17240,2.725622972100973,15.265921208174518,0.00015156684141098603,3.1550979614257812,49.925506353378296,0.801193676772661,1.2481376588344573,2206720,1.4811672568818917,17,21,0.8375968933105469,2.753751754760742,5.48556661605835,64,4,1.6234678787157137,21.7576025713411,,0.7521394926494392,2.244305743731408,23.458563138307646,21.164594670500033
17280,2.7457645814865828,15.576518898421364,0.00015103140370187804,2.8913395404815674,16.132807970046997,2.479419582397935,0.4033201992511749,2211840,1.4846038398444945,37,30,0.8553791046142578,2.753751754760742,3.578968048095703,64,4,1.7330527917930976,23.5406355549189,,1.1540319086467348,2.0997930583276094,22.566753639623567,23.930887472181777
17320,2.695648477226496,14.815122908727169,0.00015049618801655465,2.9334568977355957,15.598824977874756,2.5642957118075027,0.3899706244468689,2216960,1.4880404228070976,19,16,0.828120231628418,2.753751754760742,3.76733660697937,64,4,1.315176843044452,21.316392637437666,,1.0308240849746904,1.6523711679678945,26.318436540636036,17.953836963394494
17360,2.725969722867012,15.2712155959112,0.00014996120286199892,2.8612396717071533,15.81029725074768,2.5299967081965122,0.395257431268692,2222080,1.4914770057697007,21,14,0.8243675231933594,2.753751754760742,3.489675283432007,64,4,1.7267699206847587,22.29885548281862,,0.4296126021188284,3.0005958346155848,21.449245340579314,22.845516844321434
17400,2.7445807442069055,15.558089745373348,0.00014942645674152966,3.044283866882324,15.839191675186157,2.5253813969979553,0.39597979187965393,2227200,1.4949135887323035,21,16,0.8281822204589844,2.753751754760742,3.6546080112457275,64,4,1.5219212984578072,22.57468180478818,,0.7706617864757911,2.0651672555343583,25.74942803016251,20.641997103917422
17440,2.7064683843404054,14.976291504764017,0.00014889195815466654,2.7598531246185303,15.830980777740479,2.526691211465744,0.395774519443512,2232320,1.4983501716949066,23,25,0.8454108238220215,2.753751754760742,3.6107940673828125,64,4,1.338573397613514,21.83660882273902,,1.1600417312646554,1.5181969824236554,24.1462510524714,20.30056969532103
17480,2.72118454053998,15.198314606299904,0.00014835771559699459,3.028667449951172,15.62169885635376,2.5605409736682345,0.39054247140884396,2237440,1.5017867546575097,16,22,0.839472770690918,2.753751754760742,3.635650873184204,64,4,1.365009186344551,20.255776932431697,,1.1118549264051298,1.6347033182270359,22.74744368117202,18.72484567875656
17520,2.7504391368478536,15.649502648738457,0.00014782373756002957,2.830503463745117,16.479780435562134,2.427216804034779,0.41199451088905337,2242560,1.5052233376201125,17,16,0.828059196472168,2.753751754760742,4.048021554946899,64,4,1.3392270174085301,21.932242350053794,,0.7765085601957429,1.9393113894601903,22.950424210108803,21.18522819095898
17560,2.7068416327238083,14.981882424693545,0.00014729003253108268,3.0317327976226807,15.655322074890137,2.5550416534806875,0.3913830518722534,2247680,1.5086599205827156,19,13,0.8223981857299805,2.753751754760742,3.612050771713257,64,4,1.9430515495623588,23.555730603631805,,1.1724918852700854,2.482956200267391,27.280757822482745,21.877211529258254
17600,2.676450441777706,14.533414430879619,0.00014675660899312595,3.18380069732666,15.543494939804077,2.573423812013297,0.3885873734951019,2252800,1.5120965035453187,22,17,0.8301205635070801,2.753751754760742,3.595109462738037,64,4,1.7386164971348979,24.121063543891584,,1.5961981684415714,1.8817605197619018,27.845823303551164,21.702453281522875
17640,2.7053509924560784,14.959566464131802,0.00014622347542465707,3.159738540649414,50.35453510284424,0.7943673776017174,1.258863377571106,2257920,1.5155330865079215,28,25,0.8455643653869629,2.753751754760742,3.7067692279815674,64,4,1.702351470296419,20.828216361230865,,1.345616413338872,2.0973990812453924,27.91900125473388,16.73679355680639
17680,2.6837237674742935,14.639506039231541,0.00014569064029956494,2.9253294467926025,15.926101207733154,2.5116002641360464,0.39815253019332886,2263040,1.5189696694705246,22,22,0.8396577835083008,2.753751754760742,3.5876262187957764,64,4,1.4001341177204016,19.92079580743297,,1.0368866051541648,1.8613254688576877,23.73947260076799,17.433820642453714
17720,2.735162591189146,15.41224912813522,0.0001451581120869948,2.9578115940093994,15.867361545562744,2.520898000914706,0.3966840386390686,2268160,1.5224062524331277,17,15,0.8261518478393555,2.753751754760742,3.6262075901031494,64,4,1.2895658554540652,23.088218350303823,,0.793105695507385,1.8455068280188027,23.30794341647651,22.945583939082987
17760,2.7368004616349935,15.437513079377977,0.00014462589925121365,3.0770516395568848,15.703266859054565,2.547240670302679,0.39258167147636414,2273280,1.5258428353957305,22,21,0.8377504348754883,2.753751754760742,3.5457468032836914,64,4,1.6905670928387106,21.82254629046307,,1.0279143354794595,2.4391511127594065,24.15790274612451,20.49049754361324
17800,2.7102647971361877,15.033255750945017,0.0001440940102514758,3.072350263595581,15.730425834655762,2.542842795258336,0.39326064586639403,2278400,1.5292794183583336,14,17,0.8298745155334473,2.753751754760742,3.600935935974121,64,4,1.4329626474688368,21.069670221868346,,0.9375854044208656,1.9157151079235335,22.33529866727448,20.42166447897447
17840,2.6923973977565767,14.76703597636819,0.0001435624535418884,2.977285623550415,15.485275506973267,2.583099020872271,0.38713188767433165,2283520,1.5327160013209367,20,19,0.8338732719421387,2.753751754760742,3.562791347503662,64,4,1.2030175494001303,20.524315424549737,,0.8053184754836925,1.605803129786542,22.073839381721296,19.461469811444463
17880,2.7589176107198,15.782750619569763,0.0001430312375712768,3.104902505874634,15.713198184967041,2.5456307194208474,0.392829954624176,2288640,1.5361525842835395,20,19,0.8338732719421387,2.753751754760742,3.4833271503448486,64,4,1.499441335291554,22.702600675763655,,1.3243412406833044,1.6409669118490364,25.24077533680982,21.38046063581447
17920,2.700404329970479,14.885749262815379,0.0001425003707830507,2.941918134689331,15.54718565940857,2.5728129113704585,0.3886796414852142,2293760,1.5395891672461426,20,24,0.8434104919433594,2.753751754760742,3.7269668579101562,64,4,1.8565538262802765,25.88253210476254,,1.3522220372119187,2.5059594783163046,28.850028776717757,23.825576915711515
17960,2.7246932566165922,15.251734840508641,0.00014196986161506956,2.7175490856170654,15.66533875465393,2.5534079170880757,0.39163346886634826,2298880,1.5430257502087457,22,22,0.8396577835083008,2.753751754760742,3.6711127758026123,64,4,1.6035618678827208,20.699450767543055,,1.1798301220567962,2.0827714276206777,21.361323300056608,20.248682741726157
18000,2.709676305949688,15.024411415093285,0.00014143971849950882,3.1691930294036865,16.002835988998413,2.4995569552483756,0.4000708997249603,2304000,1.5464623331713485,23,20,0.8358731269836426,2.753751754760742,3.638745069503784,64,4,0.7180753485457319,16.924353203274944,,0.9018730592422101,0.3708569042753607,20.912250170888857,13.359781743255594
18040,2.7171369932591913,15.136923035797702,0.00014090994986272546,3.1198348999023438,50.36613702774048,0.7941843937320217,1.259153425693512,2309120,1.5498989161339516,18,20,0.8357195854187012,2.753751754760742,3.607581615447998,64,4,2.0988077073373756,22.730747274062324,,0.8707478712027301,2.7350103021864323,18.150904846985373,24.141739388135267
18080,2.7175176933407785,15.142686760688065,0.00014038056412512455,2.946870803833008,15.67303204536438,2.5521545470093527,0.39182580113410953,2314240,1.5533354990965547,23,17,0.8301510810852051,2.753751754760742,3.5781924724578857,64,4,1.284517881684118,19.827149945515874,,0.9481177147096669,1.578100538903038,20.64825380312631,19.183011706411087
18120,2.639214011654258,14.002193720399795,0.00013985156970102507,3.0050556659698486,16.149745225906372,2.476819258785247,0.4037436306476593,2319360,1.5567720820591575,23,25,0.8454108238220215,2.753751754760742,3.5101993083953857,64,4,1.7842250673263806,21.18334326744867,,1.2089751296025528,2.5922727662208285,22.456720096573353,20.28519610520666
18160,2.6867011941969396,14.683159050291003,0.0001393229749985263,2.932610273361206,16.4384765625,2.4333155111982414,0.41096191406250004,2324480,1.5602086650217606,23,22,0.8396883010864258,2.753751754760742,3.6457104682922363,64,4,1.2727238025356034,22.019525856236374,,0.9146133262478384,1.6733546333163636,23.436280085631545,21.15288112893135
18200,2.684176440164447,14.646134443948549,0.000138794788419374,2.7477877140045166,15.665947914123535,2.553308629600272,0.39164869785308837,2329600,1.5636452479843634,17,18,0.8318743705749512,2.753751754760742,3.5546393394470215,64,4,1.7709202399528794,21.096431690850324,,0.772088082829914,2.454628477194546,20.928372457044134,21.14340748611592
18240,2.7167603589594362,15.13122302486686,0.00013826701835882723,2.9754326343536377,15.519135475158691,2.577463162431152,0.3879783868789673,2334720,1.5670818309469665,16,17,0.8299355506896973,2.753751754760742,3.5914363861083984,64,4,1.27886847713408,19.05225165866258,,0.6305675912343998,1.8476644736646077,19.341269922167086,18.913113379826257
18280,2.6970700386911632,14.83619849311864,0.00013773967320552453,2.854827880859375,15.671313762664795,2.5524343782392807,0.3917828440666199,2339840,1.5705184139095696,17,21,0.8375968933105469,2.753751754760742,3.6518394947052,64,4,1.3009849106681692,19.394600530721963,,0.7240327437837462,1.9536627651869927,21.19465327238296,18.23174369224003
18320,2.6627457316964867,14.335596812320402,0.00013721276134135094,2.877145767211914,15.636332988739014,2.5581445489046075,0.39090832471847536,2344960,1.5739549968721724,22,24,0.8434724807739258,2.753751754760742,3.521812915802002,64,4,1.85304702440739,24.265318134734503,,1.655093279283253,2.049563226535835,29.968118091097544,20.923932618636456
18360,2.693137048557401,14.777962466749448,0.00013668629114130433,3.0554616451263428,15.579137086868286,2.567536300435802,0.38947842717170716,2350080,1.5773915798347755,40,32,0.8592853546142578,2.753751754760742,3.544599771499634,64,4,1.4623215569864023,18.499109202677584,,1.042538796585516,1.9704219214646288,24.35882367329881,15.481437629633948
18400,2.711104280874133,15.045881223374236,0.00013616027097336275,2.774204969406128,15.596662044525146,2.564651326406158,0.3899165511131287,2355200,1.5808281627973786,62,62,0.9171867370605469,2.753751754760742,3.466301441192627,64,4,1.385312138026145,20.271688682430202,,1.4869922532400865,1.2006612322796237,26.342975283102867,14.968739900757539
18440,2.6873242862522604,14.692310860956415,0.00013563470919835123,2.8195629119873047,50.00406050682068,0.7999350371665097,1.250101512670517,2360320,1.5842647457599814,18,24,0.8433494567871094,2.753751754760742,3.5435924530029297,64,4,2.0828128730277697,22.434959583740994,,1.2839145982162685,2.7379724379183896,27.671991313674887,20.054532583618414
18480,2.654641366377473,14.21988541573548,0.00013510961416980866,2.987412214279175,15.812942743301392,2.52957344178993,0.3953235685825348,2365440,1.5877013287225845,25,24,0.8435649871826172,2.753751754760742,3.531355619430542,64,4,1.2961210079149188,21.702238330257227,,0.9642123557381147,1.7609884963161095,25.100331609611953,18.62274685965686
18520,2.6868183009326456,14.684878647803494,0.0001345849942338554,3.037047863006592,16.412621021270752,2.4371488227358697,0.4103155255317688,2370560,1.5911379116851876,22,20,0.8358426094055176,2.753751754760742,4.987946271896362,64,4,1.5490287225121995,20.950607597250237,,0.8137512799499959,2.417989110326447,26.05769587920016,17.874800023343486
18560,2.690507071837783,14.739147832663205,0.0001340608577290605,2.9397130012512207,15.525611639022827,2.5763880309528067,0.3881402909755707,2375680,1.5945744946477904,18,19,0.8338122367858887,2.753751754760742,3.6014509201049805,64,4,1.731965321446437,21.095444160670038,,1.3841472307756146,2.042625477191051,25.103205285651182,19.109062450130324
18600,2.662938414514065,14.338359301639432,0.00013353721298630896,2.698957681655884,15.784011125564575,2.534210073839469,0.39460027813911436,2380800,1.5980110776103935,19,22,0.8395652770996094,2.753751754760742,3.597252368927002,64,4,1.1275891398351976,17.894719123121607,,0.7912185037203112,1.460519552595651,22.250210727448838,15.388828818826084
18640,2.695264784246683,14.809439540476,0.00013301406832866958,2.867142677307129,15.624288320541382,2.56011660687365,0.39060720801353455,2385920,1.6014476605729966,20,20,0.8357806205749512,2.753751754760742,3.684892177581787,64,4,1.983873061623113,26.6893396749028,,1.4978847813627674,2.3763984173496255,27.871997630815805,26.065397706642056
18680,2.7169589843600987,15.134228768601334,0.00013249143207126247,3.0854976177215576,15.589361667633057,2.565852332687155,0.3897340416908264,2391040,1.6048842435355994,16,17,0.8299355506896973,2.753751754760742,3.604693651199341,64,4,1.8134359061580958,23.739132384181147,,1.4701919925167235,2.2136350343683433,25.59621804503082,22.255595655190184
18720,2.65117760039866,14.170716264785579,0.00013196931252112715,2.8612987995147705,15.601564645767212,2.5638454160334625,0.3900391161441803,2396160,1.6083208264982025,23,24,0.8435029983520508,2.753751754760742,3.4661645889282227,64,4,1.8288680032070936,22.18194280025368,,0.8513963242706976,2.4232550692733725,22.53261484729078,22.05865287469987
18760,2.661954880878329,14.324263975734818,0.00013144771797709006,2.778212070465088,15.615837097167969,2.5615021308882797,0.3903959274291992,2401280,1.6117574094608056,17,22,0.8395042419433594,2.753751754760742,3.478976011276245,64,4,1.6524021881621076,21.565605221084443,,1.3690223840486462,1.9241131900877,25.858088999874816,18.987004261751878
18800,2.6506796196103095,14.163661277098512,0.0001309266567296332,3.0023133754730225,15.636136770248413,2.558176651160395,0.39090341925621036,2406400,1.6151939924234084,24,20,0.8359036445617676,2.753751754760742,3.6059439182281494,64,4,1.7026537158304362,22.010518343955383,,1.1794645838103512,2.3964231268384655,23.977691932032272,20.662910994237045
